Time,Price_open,Price_high,Price_low,Price_close,FIB_1_MA,FIB_1_1,FIB_1_2,FIB_1_3,FIB_1_4,FIB_1_5,FIB_1_6,FIB_1_7,FIB_1_8,FIB_1_9,FIB_1_10,FIB_1_11,FIB_1_12,FIB_2_MA,FIB_2_1,FIB_2_2,FIB_2_3,FIB_2_4,FIB_2_5,FIB_2_6,FIB_2_7,FIB_2_8,FIB_2_9,FIB_2_10,FIB_2_11,FIB_2_12,TS4_level_0,TS4_level_1,TS4_level_2,TS4_Target,TS4_level_4,TS4_level_5,RSHVB_Middle,RSHVB_Up ,RSHVB_Down ,JFPCC_Plot,T3V_Velocity,RSI_MA,RSI_Spot,MFI_Spot,MFI_MA,Senti_Spot,Accum_Plot,BBWP_Spot,BBWP_MA,DMI_Hist,DMI_Spot,DMI_MA,DMI_ADX,PMAR_Spot,PMAR_MA,Sorch_K,Sorch_D,WT_Spot,WT_MA,WT_Hist,VRSI_1,VRSI_2,VRSI_3,VRSI_MA,VRSI_4,TTF_Slow_Up,TTF_MA,TTF_Spot,TTF_Slow_Mid,PtoE_Spot,PtoB_Spot,PtoCF_Spot,PtoS_Spot,SQZM_Spot,VFI_MA,VFI_Spot,Intensity_Spot,VIX_Ind_MA1,VIX_Ind_MA2,VIX_Ind_MA3,VIX_Ind_Slow,VIX_Ind_Fast,Voli_Hist,Voli_MA,CM_Will_Hist,CM_Stoch_K1,CM_Stoch_D1,CM_Stoch_K2,CM_Stoch_D2,Hull_Hist
1/29/2019,19.611656,19.903753,19.453314,19.71809,21.491971,24.738536,24.264868,23.498458,22.996837,22.495215,21.875176,21.108766,20.488728,19.987106,19.485484,18.719074,18.245407,21.003264,22.348839,23.18127,23.854058,24.526845,25.359277,26.704852,19.657689,18.825257,18.15247,17.479683,16.647251,15.301676,19.667238,19.633556,19.625387,19.652357,19.720619,19.831411,20.740015,21.508729,19.971301,0.282077,-0.271738,40.333597,37.913846,32.937173,46.360771,-0.27533,"-9,73,13,211.49",88.888889,83.015873,-13.99411,-30.713567,-37.539997,9.761545,17.428571,39.285714,35.350851,48.593,-30.202241,-26.144728,-4.057513,37.313976,44.765053,56.80926,64.260337,30.362959,81.2766,-78.303841,-106.673564,1.486379,-50.2756,10.369374,25.241067,2.467271,-0.915475,10.761538,11.557253,-10.262782,"8,24,060.81","6,18,968.68","6,54,096.39","6,18,968.68","8,24,060.81",1.789514,2.20174,15.978606,21.279884,17.53614,18.393247,21.714547,-4.148968
1/30/2019,19.664873,20.599979,19.664873,20.27848,21.467942,24.692926,24.222407,23.461092,22.962804,22.464517,21.8486,21.087284,20.471367,19.973079,19.474792,18.713476,18.242957,21.00213,22.347437,23.179704,23.852358,24.525011,25.357278,26.702585,19.656822,18.824556,18.151902,17.479249,16.646982,15.301675,20.074732,19.927674,19.826911,19.768726,19.752691,19.778931,20.544756,21.338347,19.751165,0.283854,0.00291,40.783242,42.806647,36.401192,44.368855,-0.258305,"-11,37,32,856.51",88.492063,86.269841,-9.316191,-22.819045,-30.553189,12.158757,33.428571,39.442857,33.476385,47.698635,-28.946971,-28.218939,-0.728032,35.345287,41.578447,51.653965,57.887125,27.916197,81.2766,-83.207507,-105.274001,-0.965454,-51.704435,10.664072,25.95842,2.537391,-0.928069,11.78096,13.819805,-9.540775,"7,92,474.74","5,87,334.30","4,76,613.98","5,87,334.30","7,92,474.74",0.864508,1.958607,15.064855,25.544195,21.342036,18.393247,21.714547,-4.396999
1/31/2019,19.971676,20.770886,19.59998,20.226373,21.443356,24.63822,24.172096,23.417891,22.924257,22.430623,21.820459,21.066254,20.456089,19.962455,19.468822,18.714617,18.248492,21.001316,22.345511,23.177088,23.849186,24.521283,25.352861,26.697055,19.657122,18.825544,18.153447,17.48135,16.649772,15.305578,20.175826,20.093109,20.004376,19.925826,19.868114,19.838387,20.387302,21.184674,19.58993,0.185132,0.157043,41.090197,42.471493,34.264146,42.347913,-0.242256,"-12,84,43,560.10",84.920635,87.301587,-7.724307,-14.815571,-22.782728,14.148337,32.857143,40.871429,28.118764,45.485606,-27.636539,-28.836896,1.200357,33.430448,38.479004,46.639683,51.688239,25.638828,81.2766,-88.281973,-111.117074,-3.502687,-51.571579,10.63667,25.891719,2.530871,-1.11225,12.204778,13.052414,-10.136776,"7,53,913.09","5,38,659.28","3,68,296.67","5,38,659.28","7,53,913.09",0.781328,1.744556,15.345136,30.023164,25.615748,27.124204,20.478814,-4.312839
02-01-2019,20.099025,21.073312,20.099025,20.620479,21.427062,24.554598,24.098297,23.359985,22.876754,22.393524,21.796217,21.057906,20.4606,19.977369,19.494138,18.755827,18.299525,21.006337,22.34794,23.177915,23.848716,24.519518,25.349493,26.691096,19.664734,18.834759,18.163958,17.493156,16.663182,15.321579,20.472262,20.345877,20.232044,20.129971,20.042686,19.974586,20.273574,21.085661,19.461487,0.078694,0.266744,41.968407,45.920353,34.620911,40.802513,-0.215062,"-12,55,81,858.34",81.349206,86.428571,-5.542,-3.849067,-13.827895,15.234371,43.142857,42.885714,23.274972,41.88479,-23.537209,-27.58074,4.043531,30.804777,35.134866,42.134188,46.464277,23.805454,81.2766,-93.704041,-118.103345,-6.213721,-52.576439,10.843923,26.396213,2.580184,-1.260552,12.560992,13.273418,-7.447736,"7,14,857.70","4,91,024.71","3,24,303.73","4,91,024.71","7,14,857.70",1.208332,1.647061,13.189697,36.22798,30.598446,27.124204,20.478814,-3.923483
02-04-2019,20.359752,21.019979,20.125313,20.717479,21.41301,24.490648,24.041627,23.315095,22.839574,22.364053,21.776276,21.049745,20.461968,19.986447,19.510926,18.784394,18.335373,21.009898,22.349775,23.178682,23.84862,24.518558,25.347465,26.687342,19.670021,18.841115,18.171176,17.501238,16.672331,15.332454,20.63574,20.539119,20.436761,20.334497,20.237227,20.14968,20.192545,21.005572,19.379519,-0.004278,0.309847,42.840744,46.766258,35.831736,39.808358,-0.187621,"-10,69,79,007.03",74.206349,83.571429,-5.249739,1.574408,-5.696744,16.477484,45.142857,44.642857,25.496574,38.392299,-19.698341,-24.954765,5.256424,28.421376,32.43957,38.934733,42.952927,21.926213,81.2766,-94.426557,-97.677878,-6.574979,-52.823761,10.894934,26.520382,2.592322,-1.358352,12.988341,13.84304,-4.472971,"6,75,875.50","4,45,475.56","2,86,053.51","4,45,475.56","6,75,875.50",1.576536,1.634238,13.076155,39.246535,35.165893,37.642661,27.720037,-3.301603
02-05-2019,20.538615,21.495979,20.538615,21.142136,21.407647,24.429098,23.988274,23.275006,22.808166,22.341326,21.764281,21.051013,20.473967,20.007127,19.540287,18.827019,18.386195,21.014618,22.352796,23.180652,23.849741,24.51883,25.346686,26.684864,19.67644,18.848584,18.179495,17.510406,16.68255,15.344372,20.973337,20.828598,20.697985,20.576823,20.463624,20.358976,20.151276,20.978964,19.323589,-0.009666,0.358561,44.21923,50.422419,37.349225,39.316531,-0.151498,"-7,53,55,951.01",64.68254,78.730159,-2.100495,12.464783,3.396708,16.366329,60.285714,45.842857,30.912,35.731436,-12.728354,-20.900111,8.171757,26.676386,30.306378,36.174035,39.804026,20.808729,81.2766,-89.505157,-67.35886,-4.114279,-53.906516,11.118253,27.063984,2.645458,-1.276614,13.740318,15.244272,-3.88082,"6,41,258.86","4,12,057.11","2,95,092.53","4,12,057.11","6,41,258.86",1.937417,1.689362,11.291047,45.543308,40.339274,37.642661,27.720037,-2.423038
02-06-2019,20.840376,21.615978,20.840376,21.277879,21.405077,24.369202,23.936742,23.237007,22.779024,22.321042,21.754944,21.05521,20.489112,20.03113,19.573147,18.873412,18.440952,21.019552,22.355986,23.182764,23.850981,24.519199,25.345976,26.682411,19.683117,18.85634,18.188122,17.519905,16.693127,15.356693,21.176365,21.060442,20.939623,20.81869,20.700335,20.586548,20.144249,20.966353,19.322145,0.025823,0.373107,45.555281,51.567508,49.920358,41.437296,-0.116983,"-3,95,87,728.09",38.492063,68.730159,-1.263979,20.199685,11.412958,15.862159,66.571429,46.142857,38.132377,34.326299,-5.703814,-15.41693,9.713115,25.508441,29.092174,34.885057,38.46879,19.715557,81.2766,-79.255285,-33.130862,1.010657,-54.252623,11.189637,27.237748,2.662443,-1.103453,14.41781,15.772794,-4.944843,"6,08,743.74","3,83,509.41","2,83,592.50","3,83,509.41","6,08,743.74",1.927335,1.732629,9.987706,50.190165,44.993336,44.109735,36.2922,-1.392882
02-07-2019,21.059127,21.059127,20.19998,20.641813,21.389963,24.308036,23.882295,23.193431,22.742564,22.291697,21.734395,21.045531,20.488229,20.037361,19.586494,18.897631,18.471889,21.023113,22.356521,23.181426,23.84813,24.514834,25.339739,26.673147,19.689705,18.8648,18.198096,17.531392,16.706487,15.373079,20.819997,20.900145,20.913305,20.881766,20.821289,20.743042,20.136254,20.935172,19.337337,-0.016111,0.215544,45.669695,46.184561,52.728306,43.695498,-0.105122,"-54,81,120.32",36.111111,58.968254,-5.13132,24.583457,19.082642,16.317882,48.285714,45.371429,43.450047,33.988449,-5.738647,-10.967289,5.228642,24.1805,28.018002,34.221087,38.058589,17.977415,81.2766,-67.20129,-12.958308,7.037655,-52.630833,10.855142,26.423522,2.582854,-1.036043,14.288407,14.029603,-6.681849,"5,86,749.24","3,79,797.15","3,66,804.22","3,79,797.15","5,86,749.24",1.627661,1.713544,12.753658,51.08759,48.940354,44.109735,36.2922,-0.271912
02-08-2019,20.85047,20.85047,19.89998,20.309563,21.368569,24.255207,23.834052,23.152609,22.706599,22.260589,21.70929,21.027847,20.476549,20.030538,19.584528,18.903086,18.481931,21.027475,22.357217,23.179854,23.844725,24.509595,25.332232,26.661974,19.697733,18.875097,18.210226,17.545355,16.722718,15.392976,20.479708,20.619854,20.717671,20.772369,20.788676,20.773465,20.114528,20.903852,19.325205,-0.103927,-0.004172,45.297567,43.622989,56.323426,46.221084,-0.102783,"2,57,61,890.12",36.111111,49.920635,-6.701527,19.480979,21.421374,14.99328,40.857143,43.971429,45.979397,34.277756,-8.86655,-8.259341,-0.607209,22.830427,26.925927,33.546051,37.641551,16.210304,81.2766,-57.366821,-13.11171,11.954889,-51.783689,10.680418,25.99821,2.54128,-0.994484,13.318698,11.37928,-7.736307,"5,61,453.84","3,63,953.30","3,08,499.83","3,63,953.30","5,61,453.84",1.200657,1.620292,14.049397,50.689074,50.655609,45.652247,42.468214,0.742889
02-11-2019,20.580016,21.239979,20.580016,20.892313,21.359138,24.204704,23.789541,23.117794,22.67813,22.238466,21.695011,21.023264,20.47981,20.040146,19.600482,18.928735,18.513572,21.03192,22.356934,23.176646,23.839153,24.50166,25.321372,26.646385,19.706906,18.887194,18.224687,17.56218,16.742468,15.417454,20.754778,20.709803,20.712425,20.732407,20.751163,20.758597,20.106332,20.92044,19.292223,-0.08916,-0.037375,45.965132,48.969177,64.749273,49.926722,-0.083075,"4,53,51,589.97",30.952381,41.269841,-3.839331,22.156844,22.07376,12.421083,61.714286,43.071429,50.64658,35.483795,-4.543668,-6.21317,1.669502,22.830427,26.925927,33.546051,37.641551,16.283703,81.2766,-47.980763,-5.743502,16.647918,-53.269537,10.986875,26.744186,2.614198,-0.783561,12.494461,10.845986,-8.200425,"5,40,730.84","3,57,186.08","3,33,500.82","3,57,186.08","5,40,730.84",0.832453,1.477049,11.112231,57.563959,53.113541,45.652247,42.468214,1.534883
02-12-2019,20.736164,21.212645,20.641313,20.930313,21.350646,24.147725,23.739637,23.079336,22.647164,22.214991,21.680797,21.020496,20.486302,20.054129,19.621957,18.961656,18.553568,21.037068,22.357096,23.173724,23.833738,24.493753,25.31038,26.630409,19.71704,18.900412,18.240398,17.580384,16.763756,15.443728,20.871801,20.817802,20.782676,20.76592,20.761001,20.7602,20.114259,20.929822,19.298696,-0.026592,0.005694,46.572701,49.306759,64.207393,52.782856,-0.064913,"5,15,85,401.21",19.047619,32.142857,-3.695313,27.615398,23.084407,8.433587,64.571429,42.671429,54.938817,37.442591,-0.656904,-4.951442,4.294539,22.830427,26.925927,33.546051,37.641551,18.887815,81.2766,-47.980763, -   ,16.647918,-53.366427,11.006859,26.792829,2.618953,-0.580471,11.658667,9.987079,-9.071896,"5,17,482.65","3,41,144.90","2,85,000.76","3,41,144.90","5,17,482.65",0.496809,1.298823,10.847483,67.943934,58.732322,44.446658,44.736213,1.789988
2/13/2019,20.833238,20.849979,20.371313,20.647313,21.336719,24.089536,23.687906,23.038054,22.61272,22.187386,21.661645,21.011793,20.486052,20.060718,19.635384,18.985532,18.583902,21.040155,22.3573,23.172145,23.830718,24.489291,25.304135,26.621281,19.723009,18.908164,18.249591,17.591018,16.776174,15.459028,20.722142,20.754029,20.763578,20.764358,20.763239,20.762226,20.125976,20.928104,19.323847,-0.011983,-0.007704,46.618128,46.822549,64.925736,55.211432,-0.056911,"4,98,22,556.99",13.888889,27.222222,-5.391297,30.917613,26.896618,4.638041,57.714286,41.585714,56.483842,39.743337,-2.083062,-4.037546,1.954484,22.830427,26.925927,33.546051,37.641551,23.23576,81.2766,-39.284099,-0.149113,20.99625,-52.644857,10.858035,26.430562,2.583542,-0.381964,10.196321,7.27163,-8.664719,"4,96,617.25","3,29,326.76","2,87,963.28","3,29,326.76","4,96,617.25",0.282726,1.114078,12.013649,71.052697,65.520197,44.446658,44.736213,1.722259
2/14/2019,20.740276,20.740276,20.066647,20.248647,21.315173,24.045965,23.647548,23.002895,22.580965,22.159034,21.637499,20.992847,20.471312,20.049381,19.627451,18.982798,18.584381,21.041658,22.357094,23.170882,23.8286,24.486318,25.300105,26.615542,19.726221,18.912434,18.254716,17.596997,16.78321,15.467774,20.406478,20.522328,20.602745,20.656616,20.692157,20.715513,20.129699,20.902912,19.356486,-0.070544,-0.103399,46.050798,43.497812,59.237206,56.016587,-0.060037,"4,28,90,507.79",7.142857,21.428571,-7.264526,17.454709,25.32924,1.398559,46.857143,39.614286,56.944292,42.62589,-7.472468,-3.689025,-3.783442,22.830427,26.925927,33.546051,37.641551,26.67462,81.2766,-32.328513,-1.028374,24.474043,-51.628369,10.648383,25.920231,2.533658,-0.176488,8.321188,4.570922,-9.638045,"4,80,871.64","3,28,013.16","3,23,415.56","3,28,013.16","4,80,871.64",0.282726,0.962923,13.329541,60.365421,66.454018,40.541102,43.546669,1.319021
2/15/2019,20.494461,20.533313,20.25998,20.404647,21.297143,23.998618,23.604478,22.966747,22.549346,22.131945,21.616009,20.978277,20.462341,20.04494,19.627539,18.989807,18.595667,21.0436,22.357772,23.170776,23.827862,24.484948,25.297952,26.612124,19.729428,18.916424,18.259338,17.602252,16.789248,15.475076,20.405257,20.444281,20.497102,20.550274,20.597568,20.636883,20.141549,20.905617,19.377481,-0.105732,-0.138586,45.885088,45.139394,55.490936,55.911457,-0.05672,"3,35,03,188.69",2.777778,14.761905,-7.112323,5.713929,18.02875,-2.071323,55.428571,38.028571,56.701359,45.968528,-10.873565,-5.271499,-5.602065,22.830427,26.925927,33.546051,37.641551,28.940118,81.2766,-32.328513, -   ,24.474043,-52.026126,10.730421,26.119926,2.553178,0.135204,7.73521,6.563255,-9.832809,"4,59,044.51","3,08,626.51","2,40,773.22","3,08,626.51","4,59,044.51",0.283012,0.839303,12.49451,49.320879,60.246333,40.541102,43.546669,0.849764
2/19/2019,20.449554,20.769593,20.364646,20.486883,21.281098,23.951754,23.56211,22.931654,22.519015,22.106376,21.596326,20.96587,20.45582,20.043181,19.630542,19.000086,18.610442,21.047432,22.360849,23.173386,23.830095,24.486803,25.29934,26.612757,19.734015,18.921478,18.26477,17.608061,16.795524,15.482107,20.459674,20.454543,20.46873,20.495911,20.529797,20.565492,20.168611,20.92747,19.409752,-0.08812,-0.109089,45.911358,46.029574,67.871068,58.303379,-0.05043,"2,14,33,285.10",0.793651,8.730159,-5.076579,-3.993198,6.391814,-5.850184,60.571429,39.485714,58.468302,49.265701,-10.966706,-7.84895,-3.117756,22.830427,26.925927,33.546051,37.641551,31.702529,81.2766,-32.328513, -   ,24.474043,-52.235806,10.773668,26.225196,2.563468,0.314085,7.960896,8.412267,-10.738048,"4,40,742.94","2,97,315.55","2,57,727.18","2,97,315.55","4,40,742.94",0.283012,0.738159,12.042444,43.925,51.203767,38.580782,41.189514,0.450283
2/20/2019,20.468218,20.468218,19.933313,20.20448,21.259779,23.91011,23.523432,22.897774,22.488275,22.078776,21.572608,20.94695,20.440781,20.031283,19.621784,18.996126,18.609448,21.063959,22.37392,23.184319,23.8393,24.49428,25.30468,26.61464,19.753998,18.943598,18.288618,17.633637,16.823238,15.513277,20.289545,20.344544,20.385939,20.422596,20.45833,20.494051,20.193683,20.924207,19.463158,-0.07327,-0.114745,45.459077,43.423811,57.723415,58.187386,-0.051785,"91,64,977.07",1.587302,5.238095,-8.26548,-15.83108,-4.70345,-6.244605,50.857143,41.214286,57.611692,51.93567,-17.353803,-11.666635,-5.687168,22.830427,26.925927,33.546051,37.641551,33.186839,81.2766,-27.499649,-5.769761,26.888475,-51.515757,10.625157,25.863693,2.528131,0.369972,7.463137,6.467621,-5.25523,"4,20,030.29","2,78,557.39","2,12,903.86","2,78,557.39","4,20,030.29",0.383227,0.673626,6.319078,39.322434,44.189438,38.580782,41.189514,0.022358
2/21/2019,20.336349,20.336349,19.366647,19.779645,21.230469,23.879678,23.493164,22.86777,22.458445,22.04912,21.543166,20.917773,20.411819,20.002493,19.593168,18.967775,18.58126,21.06663,22.374768,23.18404,23.838108,24.492177,25.301449,26.609587,19.758492,18.94922,18.295151,17.641082,16.831811,15.523673,19.949612,20.081256,20.182817,20.262743,20.327939,20.383309,20.199372,20.913527,19.485217,-0.095408,-0.191794,44.42576,39.775833,46.381184,55.826146,-0.062892,"-7,79,313.81",7.142857,3.888889,-12.092902,-33.471154,-17.765144,-4.982047,36,42.7,54.450162,53.567449,-26.692697,-16.471693,-10.221005,22.830427,26.925927,33.546051,37.641551,32.412784,81.2766,-26.671219,-22.943287,27.30269,-50.432548,10.401744,25.319864,2.474973,0.264084,7.064593,6.267503,-1.179258,"4,03,466.89","2,69,507.49","2,37,832.84","2,69,507.49","4,03,466.89",0.589812,0.658387,8.982248,30.779774,38.009069,31.948887,37.02359,-0.439097
2/22/2019,20.057997,20.057997,19.473314,19.629981,21.198776,23.853224,23.465946,22.839315,22.429181,22.019046,21.512091,20.885461,20.378507,19.968372,19.558237,18.931607,18.544329,21.067989,22.376551,23.186086,23.840367,24.494648,25.304182,26.612744,19.759427,18.949893,18.295612,17.64133,16.831796,15.523234,19.736524,19.851435,19.961896,20.062178,20.150765,20.22828,20.182141,20.87121,19.493072,-0.114018,-0.257912,43.356941,38.547257,37.410475,52.143011,-0.073921,"-1,02,74,996.36",14.285714,5.31746,-11.522149,-46.510129,-31.937454,-3.040553,30,43.942857,52.534279,54.475872,-33.617073,-22.15757,-11.459503,22.830427,26.925927,33.546051,37.641551,31.472464,81.2766,-27.45002,-30.954621,26.91329,-50.050945,10.323039,25.128278,2.456246,0.070843,6.922725,6.638989,1.862694,"3,83,182.68","2,49,692.64","1,80,340.65","2,49,692.64","3,83,182.68",0.607371,0.649112,8.480943,20.017755,30.039988,31.948887,37.02359,-0.857774
2/25/2019,19.843989,20.193606,19.800014,19.943062,21.173911,23.787839,23.406472,22.789407,22.385533,21.981659,21.482443,20.865378,20.366163,19.962288,19.558414,18.94135,18.559983,21.067149,22.375964,23.185655,23.840062,24.49447,25.30416,26.612975,19.758334,18.948644,18.294236,17.639829,16.830138,15.521323,19.874216,19.866622,19.89838,19.952979,20.018908,20.088699,20.157381,20.816789,19.497973,-0.0634,-0.204617,43.209344,42.545155,38.480056,49.41042,-0.072162,"-1,98,27,370.14",13.492063,7.460317,-9.860147,-39.764924,-39.915402,-1.695095,38.571429,45.171429,52.101268,55.088059,-34.86072,-28.131073,-6.729647,22.783585,26.850107,33.423388,37.489909,30.399194,81.2766,-27.975506,-30.340193,26.650547,-50.849214,10.487682,25.529053,2.495421,-0.029541,7.316946,8.105389,2.529799,"3,72,381.26","2,52,953.61","2,64,367.03","2,52,953.61","3,72,381.26",0.559239,0.632771,6.945545,18.564727,23.120752,28.188239,32.905969,-1.187658
2/26/2019,19.893525,20.13398,19.251321,19.680982,21.144348,23.759466,23.377925,22.76058,22.356522,21.952464,21.453021,20.835675,20.336232,19.932174,19.528116,18.91077,18.52923,21.063336,22.373265,23.183645,23.83861,24.493575,25.303955,26.613884,19.753407,18.943027,18.288062,17.633097,16.822717,15.512788,19.745393,19.785803,19.823329,19.866546,19.917333,19.974455,20.113907,20.754749,19.473064,-0.02067,-0.165208,42.660046,40.188206,37.596188,47.047574,-0.076045,"-2,72,57,946.10",11.507937,9.603175,-13.67946,-35.563906,-40.612986,1.890947,30,46.014286,48.153386,54.83874,-39.129937,-33.575107,-5.55483,22.133595,25.798003,31.721294,35.385703,28.789697,81.2766,-30.000494,-39.112942,25.638053,-50.180984,10.349859,25.193565,2.462628,-0.203492,7.972555,9.283772,1.386569,"3,64,047.55","2,59,121.81","2,80,710.48","2,59,121.81","3,64,047.55",0.612499,0.629085,9.524247,18.501121,19.027868,28.188239,32.905969,-1.372847
2/27/2019,19.787254,21.086312,19.787254,20.556063,21.132699,23.738955,23.358707,22.743453,22.340765,21.938076,21.440325,20.825072,20.327321,19.924633,19.521944,18.90669,18.526443,21.061542,22.371471,23.181851,23.836815,24.49178,25.30216,26.612089,19.751612,18.941233,18.286268,17.631303,16.820923,15.510994,20.28584,20.119161,20.02055,19.969215,19.951921,19.959432,20.09099,20.759669,19.422311,0.106791,0.024439,44.017089,50.123782,49.313933,47.500846,-0.05344,"-3,28,73,674.84",11.507937,11.587302,-4.616751,-2.230573,-25.853134,2.508796,57.428571,48.014286,50.273763,54.372234,-30.372207,-34.494984,4.122777,21.130411,24.174206,29.094313,32.138109,27.89495,81.2766,-31.112681,-36.117524,25.081959,-52.412195,10.810048,26.313754,2.572124,-0.212272,9.533822,12.656357,1.822376,"3,53,472.68","2,56,588.94","2,47,723.90","2,56,588.94","3,53,472.68",0.50529,0.606577,7.005516,36.468447,24.511432,32.916886,31.018004,-1.266287
2/28/2019,20.171658,21.333312,20.171658,21.160146,21.133242,23.712812,23.336458,22.727504,22.328939,21.930373,21.437719,20.828765,20.336111,19.937545,19.53898,18.930026,18.553672,21.062579,22.371916,23.181929,23.836598,24.491266,25.301279,26.610616,19.753243,18.943229,18.288561,17.633893,16.823879,15.514543,20.86871,20.61886,20.419424,20.269354,20.163543,20.095506,20.11082,20.795609,19.426031,0.240721,0.279096,46.124177,55.606077,51.537903,48.308257,-0.01795,"-2,89,36,716.13",16.269841,13.412698,-2.284298,20.867684,-5.642265,1.703183,74.571429,50.071429,54.721996,54.19605,-18.501976,-30.71621,12.214234,20.706278,23.487686,27.983661,30.765069,27.709595,81.2766,-30.422938,-27.319091,25.426831,-53.952436,11.127724,27.087038,2.647711,-0.0745,10.495798,12.419749,6.065217,"3,44,101.85","2,55,212.20","2,50,393.64","2,55,212.20","3,44,101.85",0.876445,0.655644,5.198923,58.487313,37.81896,32.916886,31.018004,-0.849159
